day_of_week,time,route,bus_stop,predicted_bus_load,wait_time_min
Monday,13:00,Campus Connector,Ohio Union (SB),0.851,10.0
Monday,13:00,Campus Connector,Siebert Hall (WB),0.805,10.0
Monday,13:00,Campus Connector,Mack Hall (NB),0.848,10.0
Monday,13:00,Campus Connector,Herrick Drive Transit Hub (NB),0.741,10.0
Monday,13:00,Campus Connector,11th & Worthington (EB),0.741,10.0
Monday,13:00,Campus Connector,Ohio Union (NB),0.685,10.0
Monday,13:00,Campus Connector,Arps Hall (NB),0.898,10.0
Monday,13:00,Campus Connector,Blackburn House (WB),0.727,10.0
Monday,13:00,Campus Connector,Mason Hall (WB),0.824,10.0
Monday,13:00,Campus Connector,St. John Arena (WB),0.681,10.0
Monday,13:00,Campus Connector,Midwest Campus (WB),0.72,10.0
Monday,13:00,Campus Loop South,Buckeye Lot (SB),0.473,15.0
Monday,13:00,Campus Loop South,Midwest Campus (EB),0.563,15.0
Monday,13:00,Campus Loop South,Mid Towers (SB),0.656,15.0
Monday,13:00,Campus Loop South,Herrick Drive Transit Hub (NB),0.531,15.0
Monday,13:00,Campus Loop South,11th & Worthington (EB),0.677,15.0
Monday,13:00,Campus Loop South,Ohio Union (NB),0.636,15.0
Monday,13:00,Campus Loop South,Arps Hall (NB),0.553,15.0
Monday,13:00,Campus Loop South,Blackburn House (WB),0.582,15.0
Monday,13:00,Campus Loop South,Mason Hall (WB),0.579,15.0
Monday,13:00,Campus Loop South,St. John Arena (WB),0.594,15.0
Monday,13:00,Campus Loop South,Midwest Campus (WB),0.554,15.0
Monday,13:00,Campus Loop South,Fred Taylor & Schottenstein Dr (NB),0.524,15.0
Monday,13:00,Buckeye Express,Buckeye Lot (SB),0.626,7.0
Monday,13:00,Buckeye Express,Midwest Campus (EB),0.596,7.0
Monday,13:00,Buckeye Express,St. John Arena (EB),0.592,7.0
Monday,13:00,Buckeye Express,Knowlton Hall (EB),0.676,7.0
Monday,13:00,Buckeye Express,Fontana Lab (EB),0.74,7.0
Monday,13:00,Buckeye Express,High St & 15th Ave (SB),0.6,7.0
Monday,13:00,Buckeye Express,Ohio Union (NB),0.693,7.0
Monday,13:00,Buckeye Express,Arps Hall (NB),0.652,7.0
Monday,13:00,Buckeye Express,Blackburn House (WB),0.628,7.0
Monday,13:00,Buckeye Express,Mason Hall (WB),0.73,7.0
Monday,13:00,Buckeye Express,St. John Arena (WB),0.638,7.0
Monday,13:00,Buckeye Express,Midwest Campus (WB),0.747,7.0
Monday,13:00,Buckeye Express,Fred Taylor & Schottenstein Dr (NB),0.597,7.0
Monday,13:00,East Residential,High St & 15th Ave (SB),0.521,15.0
Monday,13:00,East Residential,11th & High (EB),0.492,15.0
Monday,13:00,East Residential,Indianola Ave (EB),0.467,15.0
Monday,13:00,East Residential,Chittenden Ave (NB),0.554,15.0
Monday,13:00,East Residential,15th Ave (NB),0.515,15.0
Monday,13:00,East Residential,18th Ave (NB),0.566,15.0
Monday,13:00,East Residential,Alden Ave (NB),0.531,15.0
Monday,13:00,East Residential,Maynard Ave (NB),0.471,15.0
Monday,13:00,East Residential,Tompkins St (SB),0.532,15.0
Monday,13:00,East Residential,Maynard Ave (SB),0.542,15.0
Monday,13:00,East Residential,Alden Ave (SB),0.596,15.0
Monday,13:00,East Residential,Lane Ave (SB),0.482,15.0
Monday,13:00,East Residential,18th Ave (SB),0.531,15.0
Monday,13:00,East Residential,15th Ave (SB),0.426,15.0
Monday,13:00,East Residential,Chittenden Ave (SB),0.564,15.0
Monday,13:00,East Residential,Indianola Ave (WB),0.454,15.0
Monday,13:00,East Residential,11th & High (WB),0.404,15.0
Monday,13:00,East Residential,Ohio Union (NB),0.502,15.0
Monday,13:00,East Residential,Arps Hall (NB),0.564,15.0
Monday,13:00,Med Center,Carmack 2 (SB),0.46,10.0
Monday,13:00,Med Center,Carmack 3 (NB),0.505,10.0
Monday,13:00,Med Center,Carmack 5 (NB),0.533,10.0
Monday,13:00,Med Center,Carmack 5 (SB),0.503,10.0
Monday,13:00,Med Center,Herrick Drive Transit Hub (NB),0.574,10.0
Monday,13:00,Northwest Connector,Stores & Receiving (SB),0.383,30.0
Monday,13:00,Northwest Connector,Service Annex (WB),0.399,30.0
Monday,13:00,Northwest Connector,Mount Hall (EB),0.487,30.0
Monday,13:00,Northwest Connector,Blankenship Hall (EB),0.413,30.0
Monday,13:00,Northwest Connector,Midwest Campus (EB),0.488,30.0
Monday,13:00,Northwest Connector,Mid Towers (SB),0.403,30.0
Monday,13:00,Northwest Connector,Herrick Drive Transit Hub (NB),0.385,30.0
Monday,13:00,Northwest Connector,Mid Towers (NB),0.342,30.0
Monday,13:00,Northwest Connector,Midwest Campus (WB),0.554,30.0
Monday,13:00,Northwest Connector,Fisher Commons (NB),0.413,30.0
Monday,14:00,Campus Connector,Mount Hall (WB),0.623,10.0
Monday,14:00,Campus Connector,Carmack 5 (NB),0.615,10.0
Monday,14:00,Campus Connector,Carmack 5 (SB),0.635,10.0
Monday,14:00,Campus Connector,Research Center (SB),0.635,10.0
Monday,14:00,Campus Connector,Kinnear Rd Lot (EB),0.754,10.0
Monday,14:00,Campus Connector,Blankenship Hall (EB),0.583,10.0
Monday,14:00,Campus Connector,Midwest Campus (EB),0.557,10.0
Monday,14:00,Campus Connector,St. John Arena (EB),0.594,10.0
Monday,14:00,Campus Connector,Fontana Lab (EB),0.577,10.0
Monday,14:00,Campus Connector,Stillman Hall (SB),0.704,10.0
Monday,14:00,Campus Connector,Ohio Union (SB),0.709,10.0
Monday,14:00,Campus Connector,Siebert Hall (WB),0.602,10.0
Monday,14:00,Campus Connector,Mack Hall (NB),0.574,10.0
Monday,14:00,Campus Connector,Herrick Drive Transit Hub (NB),0.633,10.0
Monday,14:00,Campus Connector,11th & Worthington (EB),0.734,10.0
Monday,14:00,Campus Connector,Ohio Union (NB),0.476,10.0
Monday,14:00,Campus Connector,Arps Hall (NB),0.671,10.0
Monday,14:00,Campus Connector,Blackburn House (WB),0.568,10.0
Monday,14:00,Campus Connector,Mason Hall (WB),0.687,10.0
Monday,14:00,Campus Connector,St. John Arena (WB),0.552,10.0
Monday,14:00,Campus Connector,Midwest Campus (WB),0.591,10.0
Monday,14:00,Campus Loop South,Buckeye Lot (SB),0.401,15.0
Monday,14:00,Campus Loop South,Midwest Campus (EB),0.444,15.0
Monday,14:00,Campus Loop South,Mid Towers (SB),0.595,15.0
Monday,14:00,Campus Loop South,Herrick Drive Transit Hub (NB),0.569,15.0
Monday,14:00,Campus Loop South,11th & Worthington (EB),0.501,15.0
Monday,14:00,Campus Loop South,Ohio Union (NB),0.475,15.0
Monday,14:00,Campus Loop South,Arps Hall (NB),0.414,15.0
Monday,14:00,Campus Loop South,Blackburn House (WB),0.501,15.0
Monday,14:00,Campus Loop South,Mason Hall (WB),0.518,15.0
Monday,14:00,Campus Loop South,St. John Arena (WB),0.507,15.0
Monday,14:00,Campus Loop South,Midwest Campus (WB),0.497,15.0
Monday,14:00,Campus Loop South,Fred Taylor & Schottenstein Dr (NB),0.424,15.0
Monday,14:00,Buckeye Express,Buckeye Lot (SB),0.548,7.0
Monday,14:00,Buckeye Express,Midwest Campus (EB),0.561,7.0
Monday,14:00,Buckeye Express,St. John Arena (EB),0.651,7.0
Monday,14:00,Buckeye Express,Knowlton Hall (EB),0.694,7.0
Monday,14:00,Buckeye Express,Fontana Lab (EB),0.58,7.0
Monday,14:00,Buckeye Express,High St & 15th Ave (SB),0.547,7.0
Monday,14:00,Buckeye Express,Ohio Union (NB),0.59,7.0
Monday,14:00,Buckeye Express,Arps Hall (NB),0.556,7.0
Monday,14:00,Buckeye Express,Blackburn House (WB),0.544,7.0
Monday,14:00,Buckeye Express,Mason Hall (WB),0.579,7.0
Monday,14:00,Buckeye Express,St. John Arena (WB),0.511,7.0
Monday,14:00,Buckeye Express,Midwest Campus (WB),0.6,7.0
Monday,14:00,Buckeye Express,Fred Taylor & Schottenstein Dr (NB),0.546,7.0
Monday,14:00,East Residential,High St & 15th Ave (SB),0.442,15.0
Monday,14:00,East Residential,11th & High (EB),0.422,15.0
Monday,14:00,East Residential,Indianola Ave (EB),0.395,15.0
Monday,14:00,East Residential,Chittenden Ave (NB),0.388,15.0
Monday,14:00,East Residential,15th Ave (NB),0.435,15.0
Monday,14:00,East Residential,18th Ave (NB),0.421,15.0
Monday,14:00,East Residential,Alden Ave (NB),0.471,15.0
Monday,14:00,East Residential,Maynard Ave (NB),0.46,15.0
Monday,14:00,East Residential,Tompkins St (SB),0.38,15.0
Monday,14:00,East Residential,Maynard Ave (SB),0.466,15.0
Monday,14:00,East Residential,Alden Ave (SB),0.381,15.0
Monday,14:00,East Residential,Lane Ave (SB),0.423,15.0
Monday,14:00,East Residential,18th Ave (SB),0.44,15.0
Monday,14:00,East Residential,15th Ave (SB),0.329,15.0
Monday,14:00,East Residential,Chittenden Ave (SB),0.455,15.0
Monday,14:00,East Residential,Indianola Ave (WB),0.454,15.0
Monday,14:00,East Residential,11th & High (WB),0.43,15.0
Monday,14:00,East Residential,Ohio Union (NB),0.408,15.0
Monday,14:00,East Residential,Arps Hall (NB),0.404,15.0
Monday,14:00,Med Center,Carmack 2 (SB),0.414,5.0
Monday,14:00,Med Center,Carmack 3 (NB),0.473,5.0
Monday,14:00,Med Center,Carmack 5 (NB),0.462,5.0
Monday,14:00,Med Center,Carmack 5 (SB),0.494,5.0
Monday,14:00,Med Center,Herrick Drive Transit Hub (NB),0.4,5.0
Monday,14:00,Northwest Connector,Stores & Receiving (SB),0.384,30.0
Monday,14:00,Northwest Connector,Service Annex (WB),0.388,30.0
Monday,14:00,Northwest Connector,Mount Hall (EB),0.379,30.0
Monday,14:00,Northwest Connector,Blankenship Hall (EB),0.366,30.0
Monday,14:00,Northwest Connector,Midwest Campus (EB),0.429,30.0
Monday,14:00,Northwest Connector,Mid Towers (SB),0.296,30.0
Monday,14:00,Northwest Connector,Herrick Drive Transit Hub (NB),0.42,30.0
Monday,14:00,Northwest Connector,Mid Towers (NB),0.402,30.0
Monday,14:00,Northwest Connector,Midwest Campus (WB),0.396,30.0
Monday,14:00,Northwest Connector,Fisher Commons (NB),0.393,30.0
Monday,15:00,Campus Connector,Mount Hall (WB),0.062,10.0
Monday,15:00,Campus Connector,Carmack 5 (NB),0.087,10.0
Monday,15:00,Campus Connector,Carmack 5 (SB),0.142,10.0
Monday,15:00,Campus Connector,Research Center (SB),0.131,10.0
Monday,15:00,Campus Connector,Kinnear Rd Lot (EB),0.119,10.0
Monday,15:00,Campus Connector,Blankenship Hall (EB),0.017,10.0
Monday,15:00,Campus Connector,Midwest Campus (EB),0.141,10.0
Monday,15:00,Campus Connector,St. John Arena (EB),0.179,10.0
Monday,15:00,Campus Connector,Fontana Lab (EB),0.17,10.0
Monday,15:00,Campus Connector,Stillman Hall (SB),0.124,10.0
Monday,15:00,Campus Connector,Ohio Union (SB),0.017,10.0
Monday,15:00,Campus Connector,Siebert Hall (WB),0.166,10.0
Monday,15:00,Campus Connector,Mack Hall (NB),0.101,10.0
Monday,15:00,Campus Connector,Herrick Drive Transit Hub (NB),0.0,10.0
Monday,15:00,Campus Connector,11th & Worthington (EB),0.131,10.0
Monday,15:00,Campus Connector,Ohio Union (NB),0.018,10.0
Monday,15:00,Campus Connector,Arps Hall (NB),0.029,10.0
Monday,15:00,Campus Connector,Blackburn House (WB),0.067,10.0
Monday,15:00,Campus Connector,Mason Hall (WB),0.181,10.0
Monday,15:00,Campus Connector,St. John Arena (WB),0.081,10.0
Monday,15:00,Campus Connector,Midwest Campus (WB),0.118,10.0
Monday,15:00,Campus Loop South,Buckeye Lot (SB),0.187,15.0
Monday,15:00,Campus Loop South,Midwest Campus (EB),0.179,15.0
Monday,15:00,Campus Loop South,Mid Towers (SB),0.079,15.0
Monday,15:00,Campus Loop South,Herrick Drive Transit Hub (NB),0.072,15.0
Monday,15:00,Campus Loop South,11th & Worthington (EB),0.012,15.0
Monday,15:00,Campus Loop South,Ohio Union (NB),0.046,15.0
Monday,15:00,Campus Loop South,Arps Hall (NB),0.113,15.0
Monday,15:00,Campus Loop South,Blackburn House (WB),0.111,15.0
Monday,15:00,Campus Loop South,Mason Hall (WB),0.093,15.0
Monday,15:00,Campus Loop South,St. John Arena (WB),0.145,15.0
Monday,15:00,Campus Loop South,Midwest Campus (WB),0.037,15.0
Monday,15:00,Campus Loop South,Fred Taylor & Schottenstein Dr (NB),0.079,15.0
Monday,15:00,Buckeye Express,Buckeye Lot (SB),0.136,7.0
Monday,15:00,Buckeye Express,Midwest Campus (EB),0.129,7.0
Monday,15:00,Buckeye Express,St. John Arena (EB),0.16,7.0
Monday,15:00,Buckeye Express,Knowlton Hall (EB),0.121,7.0
Monday,15:00,Buckeye Express,Fontana Lab (EB),0.08,7.0
Monday,15:00,Buckeye Express,High St & 15th Ave (SB),0.121,7.0
Monday,15:00,Buckeye Express,Ohio Union (NB),0.039,7.0
Monday,15:00,Buckeye Express,Arps Hall (NB),0.0,7.0
Monday,15:00,Buckeye Express,Blackburn House (WB),0.133,7.0
Monday,15:00,Buckeye Express,Mason Hall (WB),0.094,7.0
Monday,15:00,Buckeye Express,St. John Arena (WB),0.114,7.0
Monday,15:00,Buckeye Express,Midwest Campus (WB),0.0,7.0
Monday,15:00,Buckeye Express,Fred Taylor & Schottenstein Dr (NB),0.07,7.0
Monday,15:00,East Residential,High St & 15th Ave (SB),0.035,15.0
Monday,15:00,East Residential,11th & High (EB),0.02,15.0
Monday,15:00,East Residential,Indianola Ave (EB),0.0,15.0
Monday,15:00,East Residential,Chittenden Ave (NB),0.054,15.0
Monday,15:00,East Residential,15th Ave (NB),0.129,15.0
Monday,15:00,East Residential,18th Ave (NB),0.099,15.0
Monday,15:00,East Residential,Alden Ave (NB),0.04,15.0
Monday,15:00,East Residential,Maynard Ave (NB),0.076,15.0
Monday,15:00,East Residential,Tompkins St (SB),0.122,15.0
Monday,15:00,East Residential,Maynard Ave (SB),0.0,15.0
Monday,15:00,East Residential,Alden Ave (SB),0.069,15.0
Monday,15:00,East Residential,Lane Ave (SB),0.109,15.0
Monday,15:00,East Residential,18th Ave (SB),0.117,15.0
Monday,15:00,East Residential,15th Ave (SB),0.178,15.0
Monday,15:00,East Residential,Chittenden Ave (SB),0.143,15.0
Monday,15:00,East Residential,Indianola Ave (WB),0.093,15.0
Monday,15:00,East Residential,11th & High (WB),0.091,15.0
Monday,15:00,East Residential,Ohio Union (NB),0.119,15.0
Monday,15:00,East Residential,Arps Hall (NB),0.039,15.0
Monday,15:00,Med Center,Carmack 2 (SB),0.076,5.0
Monday,15:00,Med Center,Carmack 3 (NB),0.136,5.0
Monday,15:00,Med Center,Carmack 5 (NB),0.2,5.0
Monday,15:00,Med Center,Carmack 5 (SB),0.072,5.0
Monday,15:00,Med Center,Herrick Drive Transit Hub (NB),0.076,5.0
Monday,15:00,Northwest Connector,Stores & Receiving (SB),0.074,30.0
Monday,15:00,Northwest Connector,Service Annex (WB),0.144,30.0
Monday,15:00,Northwest Connector,Mount Hall (EB),0.063,30.0
Monday,15:00,Northwest Connector,Blankenship Hall (EB),0.154,30.0
Monday,15:00,Northwest Connector,Midwest Campus (EB),0.008,30.0
Monday,15:00,Northwest Connector,Mid Towers (SB),0.055,30.0
Monday,15:00,Northwest Connector,Herrick Drive Transit Hub (NB),0.054,30.0
Monday,15:00,Northwest Connector,Mid Towers (NB),0.112,30.0
Monday,15:00,Northwest Connector,Midwest Campus (WB),0.126,30.0
Monday,15:00,Northwest Connector,Fisher Commons (NB),0.0,30.0
Monday,16:00,Campus Connector,Mount Hall (WB),0.249,10.0
Monday,16:00,Campus Connector,Carmack 5 (NB),0.329,10.0
Monday,16:00,Campus Connector,Carmack 5 (SB),0.273,10.0
Monday,16:00,Campus Connector,Research Center (SB),0.225,10.0
Monday,16:00,Campus Connector,Kinnear Rd Lot (EB),0.382,10.0
Monday,16:00,Campus Connector,Blankenship Hall (EB),0.352,10.0
Monday,16:00,Campus Connector,Midwest Campus (EB),0.355,10.0
Monday,16:00,Campus Connector,St. John Arena (EB),0.299,10.0
Monday,16:00,Campus Connector,Fontana Lab (EB),0.391,10.0
Monday,16:00,Campus Connector,Stillman Hall (SB),0.315,10.0
Monday,16:00,Campus Connector,Ohio Union (SB),0.396,10.0
Monday,16:00,Campus Connector,Siebert Hall (WB),0.275,10.0
Monday,16:00,Campus Connector,Mack Hall (NB),0.278,10.0
Monday,16:00,Campus Connector,Herrick Drive Transit Hub (NB),0.34,10.0
Monday,16:00,Campus Connector,11th & Worthington (EB),0.283,10.0
Monday,16:00,Campus Connector,Ohio Union (NB),0.363,10.0
Monday,16:00,Campus Connector,Arps Hall (NB),0.335,10.0
Monday,16:00,Campus Connector,Blackburn House (WB),0.261,10.0
Monday,16:00,Campus Connector,Mason Hall (WB),0.317,10.0
Monday,16:00,Campus Connector,St. John Arena (WB),0.287,10.0
Monday,16:00,Campus Connector,Midwest Campus (WB),0.359,10.0
Monday,16:00,Campus Loop South,Buckeye Lot (SB),0.208,15.0
Monday,16:00,Campus Loop South,Midwest Campus (EB),0.225,15.0
Monday,16:00,Campus Loop South,Mid Towers (SB),0.329,15.0
Monday,16:00,Campus Loop South,Herrick Drive Transit Hub (NB),0.394,15.0
Monday,16:00,Campus Loop South,11th & Worthington (EB),0.382,15.0
Monday,16:00,Campus Loop South,Ohio Union (NB),0.268,15.0
Monday,16:00,Campus Loop South,Arps Hall (NB),0.277,15.0
Monday,16:00,Campus Loop South,Blackburn House (WB),0.354,15.0
Monday,16:00,Campus Loop South,Mason Hall (WB),0.252,15.0
Monday,16:00,Campus Loop South,St. John Arena (WB),0.197,15.0
Monday,16:00,Campus Loop South,Midwest Campus (WB),0.258,15.0
Monday,16:00,Campus Loop South,Fred Taylor & Schottenstein Dr (NB),0.273,15.0
Monday,16:00,Buckeye Express,Buckeye Lot (SB),0.226,7.0
Monday,16:00,Buckeye Express,Midwest Campus (EB),0.183,7.0
Monday,16:00,Buckeye Express,St. John Arena (EB),0.201,7.0
Monday,16:00,Buckeye Express,Knowlton Hall (EB),0.331,7.0
Monday,16:00,Buckeye Express,Fontana Lab (EB),0.249,7.0
Monday,16:00,Buckeye Express,High St & 15th Ave (SB),0.288,7.0
Monday,16:00,Buckeye Express,Ohio Union (NB),0.31,7.0
Monday,16:00,Buckeye Express,Arps Hall (NB),0.333,7.0
Monday,16:00,Buckeye Express,Blackburn House (WB),0.274,7.0
Monday,16:00,Buckeye Express,Mason Hall (WB),0.321,7.0
Monday,16:00,Buckeye Express,St. John Arena (WB),0.233,7.0
Monday,16:00,Buckeye Express,Midwest Campus (WB),0.26,7.0
Monday,16:00,Buckeye Express,Fred Taylor & Schottenstein Dr (NB),0.215,7.0
Monday,16:00,East Residential,High St & 15th Ave (SB),0.281,15.0
Monday,16:00,East Residential,11th & High (EB),0.215,15.0
Monday,16:00,East Residential,Indianola Ave (EB),0.175,15.0
Monday,16:00,East Residential,Chittenden Ave (NB),0.201,15.0
Monday,16:00,East Residential,15th Ave (NB),0.212,15.0
Monday,16:00,East Residential,18th Ave (NB),0.269,15.0
Monday,16:00,East Residential,Alden Ave (NB),0.133,15.0
Monday,16:00,East Residential,Maynard Ave (NB),0.168,15.0
Monday,16:00,East Residential,Tompkins St (SB),0.208,15.0
Monday,16:00,East Residential,Maynard Ave (SB),0.383,15.0
Monday,16:00,East Residential,Alden Ave (SB),0.288,15.0
Monday,16:00,East Residential,Lane Ave (SB),0.223,15.0
Monday,16:00,East Residential,18th Ave (SB),0.271,15.0
Monday,16:00,East Residential,15th Ave (SB),0.35,15.0
Monday,16:00,East Residential,Chittenden Ave (SB),0.211,15.0
Monday,16:00,East Residential,Indianola Ave (WB),0.2,15.0
Monday,16:00,East Residential,11th & High (WB),0.292,15.0
Monday,16:00,East Residential,Ohio Union (NB),0.246,15.0
Monday,16:00,East Residential,Arps Hall (NB),0.254,15.0
Monday,16:00,Med Center,Carmack 2 (SB),0.206,5.0
Monday,16:00,Med Center,Carmack 3 (NB),0.36,5.0
Monday,16:00,Med Center,Carmack 5 (NB),0.35,5.0
Monday,16:00,Med Center,Carmack 5 (SB),0.278,5.0
Monday,16:00,Med Center,Herrick Drive Transit Hub (NB),0.277,5.0
Monday,16:00,Northwest Connector,Stores & Receiving (SB),0.063,30.0
Monday,16:00,Northwest Connector,Service Annex (WB),0.228,30.0
Monday,16:00,Northwest Connector,Mount Hall (EB),0.182,30.0
Monday,16:00,Northwest Connector,Blankenship Hall (EB),0.222,30.0
Monday,16:00,Northwest Connector,Midwest Campus (EB),0.239,30.0
Monday,16:00,Northwest Connector,Mid Towers (SB),0.177,30.0
Monday,16:00,Northwest Connector,Herrick Drive Transit Hub (NB),0.095,30.0
Monday,16:00,Northwest Connector,Mid Towers (NB),0.216,30.0
Monday,16:00,Northwest Connector,Midwest Campus (WB),0.145,30.0
Monday,16:00,Northwest Connector,Fisher Commons (NB),0.165,30.0
Monday,17:00,Campus Connector,Mount Hall (WB),0.167,10.0
Monday,17:00,Campus Connector,Carmack 5 (NB),0.185,10.0
Monday,17:00,Campus Connector,Carmack 5 (SB),0.07,10.0
Monday,17:00,Campus Connector,Research Center (SB),0.284,10.0
Monday,17:00,Campus Connector,Kinnear Rd Lot (EB),0.228,10.0
Monday,17:00,Campus Connector,Blankenship Hall (EB),0.282,10.0
Monday,17:00,Campus Connector,Midwest Campus (EB),0.336,10.0
Monday,17:00,Campus Connector,St. John Arena (EB),0.22,10.0
Monday,17:00,Campus Connector,Fontana Lab (EB),0.111,10.0
Monday,17:00,Campus Connector,Stillman Hall (SB),0.166,10.0
Monday,17:00,Campus Connector,Ohio Union (SB),0.148,10.0
Monday,17:00,Campus Connector,Siebert Hall (WB),0.19,10.0
Monday,17:00,Campus Connector,Mack Hall (NB),0.224,10.0
Monday,17:00,Campus Connector,Herrick Drive Transit Hub (NB),0.098,10.0
Monday,17:00,Campus Connector,11th & Worthington (EB),0.237,10.0
Monday,17:00,Campus Connector,Ohio Union (NB),0.124,10.0
Monday,17:00,Campus Connector,Arps Hall (NB),0.231,10.0
Monday,17:00,Campus Connector,Blackburn House (WB),0.204,10.0
Monday,17:00,Campus Connector,Mason Hall (WB),0.189,10.0
Monday,17:00,Campus Connector,St. John Arena (WB),0.201,10.0
Monday,17:00,Campus Connector,Midwest Campus (WB),0.17,10.0
Monday,17:00,Campus Loop South,Buckeye Lot (SB),0.127,15.0
Monday,17:00,Campus Loop South,Midwest Campus (EB),0.066,15.0
Monday,17:00,Campus Loop South,Mid Towers (SB),0.169,15.0
Monday,17:00,Campus Loop South,Herrick Drive Transit Hub (NB),0.284,15.0
Monday,17:00,Campus Loop South,11th & Worthington (EB),0.294,15.0
Monday,17:00,Campus Loop South,Ohio Union (NB),0.255,15.0
Monday,17:00,Campus Loop South,Arps Hall (NB),0.218,15.0
Monday,17:00,Campus Loop South,Blackburn House (WB),0.134,15.0
Monday,17:00,Campus Loop South,Mason Hall (WB),0.26,15.0
Monday,17:00,Campus Loop South,St. John Arena (WB),0.167,15.0
Monday,17:00,Campus Loop South,Midwest Campus (WB),0.163,15.0
Monday,17:00,Campus Loop South,Fred Taylor & Schottenstein Dr (NB),0.146,15.0
